id,chat_time,platform,user_id,agent_id,conversation_id,intent_id,is_fallback,total_fallbacks,user_response,Sentiment,Code,combined
2835357,6/29/2020 11:19,Web,5ef9cd1b9b75c1.37795998,104,1422,-1,0,0,"i did not want to place a reorder, need to cancel order #101943781",Negative,0,"i did not want to place a reorder, need to cancel order #101943781"
2835379,6/29/2020 11:20,Web,5ef9ce2a99abd6.58161631,203,2599,60,1,2,OK,positive,1,"OK, Ali"
2835368,6/29/2020 11:19,Web,5ef9ce2a99abd6.58161631,203,2600,-1,0,0,Ali,positive,1,Ali
2902757,7/4/2020 16:32,Web,5ef9cf7c870585.36176567,104,1380,46,0,4,you do not help very well,negative,0,"you do not help very well, you do not help very well, you are worthless"
2902757,7/4/2020 16:32,Web,5ef9cf7c870585.36176567,104,1380,46,0,4,you do not help very well,negative,0,"you do not help very well, you are worthless"
2902755,7/4/2020 16:32,Web,5ef9cf7c870585.36176567,104,1380,60,1,3,you are worthless,negative,0,you are worthless
2835488,6/29/2020 11:35,Web,5ef9d16fa29971.28327498,104,-1,-1,0,0,I can't tell,negative,0,I can't tell
3162445,7/29/2020 3:03,Web,5ef9d2da219fa1.88446626,104,1422,-1,0,0,815-582-9356,positive,1,815-582-9356
2835752,6/29/2020 12:17,Web,5ef9db9854b898.07698906,104,1380,60,1,1,I am in South Africa,positive,1,I am in South Africa
2836339,6/29/2020 13:21,Web,5ef9e0015d1e75.10398455,104,1422,-1,0,0,this chatbot sucks. I already told you the issue,negative,0,this chatbot sucks. I already told you the issue
2836481,6/29/2020 13:37,Web,5ef9ecfe3b7708.38163503,104,1380,60,1,2,How do i put my order into the cart?,negative,0,How do i put my order into the cart?
2836819,6/29/2020 14:05,Web,5ef9ef7ad7a095.06756119,104,1422,-1,0,0,"Pamela Scott that I just placed. I realized I entered my email incorrectly. I entered sagedog3@gmail.com and my correct email is sagedog320@gmail.com. When I tried to change it, it told me that this email is already being used. But it's mine. Can you correct this for me. So that I can get a confirmation of the order I just placed and to track this order? Thank you",positive,1,"Pamela Scott that I just placed. I realized I entered my email incorrectly. I entered sagedog3@gmail.com and my correct email is sagedog320@gmail.com. When I tried to change it, it told me that this email is already being used. But it's mine. Can you correct this for me. So that I can get a confirmation of the order I just placed and to track this order? Thank you"
2876658,7/2/2020 14:39,Web,5ef9f21271a3d4.80797670,104,1380,2771,0,0,Hello...All out of the Calm 60 count?,positive,1,Hello...All out of the Calm 60 count?
2837009,6/29/2020 14:24,Web,5ef9f7fbe17373.87102580,104,1380,2334,0,0,Hello! Is your CBD oil safe for pets?,positive ,1,Hello! Is your CBD oil safe for pets?
2837158,6/29/2020 14:35,Web,5ef9fbcccaae25.37240673,5,347,-1,0,0,Jimc42002@hotmail.com,positive,1,Jimc42002@hotmail.com
2924388,7/6/2020 23:39,Web,5ef9fd831fa544.92433526,104,1422,-1,0,0,Shirley Sanchez,positive,1,Shirley Sanchez
2838497,6/29/2020 16:11,Web,5efa049403fd51.94333446,104,1380,2428,0,0,I've just tried to apply this code B6F2XPW6M and it says invalid,negative,0,I've just tried to apply this code B6F2XPW6M and it says invalid
2837877,6/29/2020 15:26,Web,5efa05f324f185.65586892,104,1380,60,1,2,I wanted to use the code MORNING25,positive,1,I wanted to use the code MORNING25
2838150,6/29/2020 15:45,Web,5efa088a8c6a64.87722753,104,1380,2311,0,0,Will I still get the discount?,positive,1,Will I still get the discount?
2838013,6/29/2020 15:36,Web,5efa09ecdf85c0.46028892,104,1380,2440,0,0,"oh, promocodes can not be combined with reward points. that is why I couldn't find it. Can i cancel using my reward pts and use the promo code on this order?",negative,0,"oh, promocodes can not be combined with reward points. that is why I couldn't find it. Can i cancel using my reward pts and use the promo code on this order?, hi! order #101944126 - tried to use the discount code 'MORNING25' (i think that is the one) and couldn't find where to enter it?? can you adjust my order?"
2837982,6/29/2020 15:35,Web,5efa09ecdf85c0.46028892,104,1380,2440,0,0,hi! order #101944126 - tried to use the discount code 'MORNING25' (i think that is the one) and couldn't find where to enter it?? can you adjust my order?,negative,0,hi! order #101944126 - tried to use the discount code 'MORNING25' (i think that is the one) and couldn't find where to enter it?? can you adjust my order?
2838861,6/29/2020 16:34,Web,5efa0a3d1663f6.20411380,104,1380,2428,0,0,The 17save40 coupon is not working,negative,0,The 17save40 coupon is not working
3064105,7/20/2020 13:46,Web,5efa0deb912a09.74696064,104,1422,-1,0,0,2487977175,positive,1,2487977175
2838340,6/29/2020 16:01,Web,5efa10218e1805.16539155,104,1380,46,0,0,my dad has vascular dementia- will this help with anxiety and agitation ?,positive,1,my dad has vascular dementia- will this help with anxiety and agitation ?
2839234,6/29/2020 17:02,Web,5efa1dbbb4a167.33921966,104,1422,-1,0,0,I need 2 bottles of 60 mg CBD with code morning25. Would like one sent to my daughter in Knoxville and one to myself.,positive,1,I need 2 bottles of 60 mg CBD with code morning25. Would like one sent to my daughter in Knoxville and one to myself.
2839570,6/29/2020 17:21,Web,5efa23071ccb14.96408658,104,1380,2301,0,0,Where is your CBD/HEmp grown?,positive,1,Where is your CBD/HEmp grown?
2839618,6/29/2020 17:26,Web,5efa24302552d2.59244496,5,26,60,1,1,?,negative,0,?
2839690,6/29/2020 17:30,Web,5efa24d6de0839.22260687,104,1380,60,1,1,Do you have recommendations?,positive,1,Do you have recommendations?
2853235,6/30/2020 21:09,Web,5efa25462e4be0.15341116,104,1380,2271,0,0,"Hi, I ordered the 60mg oil last time. It gave me unpleasant side-effects. Is there something that won't make me feel woozy at all? I am looking for something that will help with anxiety/ depression. Thanks.",negative,0,"Hi, I ordered the 60mg oil last time. It gave me unpleasant side-effects. Is there something that won't make me feel woozy at all? I am looking for something that will help with anxiety/ depression. Thanks."
2839951,6/29/2020 17:50,Web,5efa28dece59d9.86732209,104,1380,3,0,0,Hello,positive,1,Hello
2840064,6/29/2020 17:57,Web,5efa2980b0d374.32371975,104,1380,3,0,0,"Hello, im trying to order but the site is not giving me any options to add an item to my cart",negative,0,"Hello, im trying to order but the site is not giving me any options to add an item to my cart"
2840549,6/29/2020 18:36,Web,5efa2a77a8c2d2.75725253,225,2852,60,1,2,How do I cancel my account?,negative,0,How do I cancel my account?
2840029,6/29/2020 17:55,Web,5efa2b02e074f5.41766913,17,105,304,0,0,hi,positive,1,hi
2840163,6/29/2020 18:05,Web,5efa2c7be33914.23125305,104,1380,2341,0,0,Do you have 20mg gummies?,positive,1,Do you have 20mg gummies?
2840416,6/29/2020 18:28,Web,5efa31f576f522.64988931,104,1422,-1,0,0,i am going to work right now but my email address is gisellepinto25@hotmail.com,positive,1,i am going to work right now but my email address is gisellepinto25@hotmail.com
3051996,7/19/2020 2:26,Web,5efa3386ca7a56.17285096,104,1380,2822,0,0,I never got the opportunity to add the code JULY 25 to the order I just made. Its supposed to be 25% off today,negative,0,I never got the opportunity to add the code JULY 25 to the order I just made. Its supposed to be 25% off today
2841423,6/29/2020 19:44,Web,5efa3427cf3816.89734915,104,1380,46,0,0,What do you mean?,positive,1,What do you mean?
2840756,6/29/2020 18:48,Web,5efa3733267786.66281621,104,1422,-1,0,0,Holidaylove@yahoo.com,positive,1,Holidaylove@yahoo.com
2841147,6/29/2020 19:21,Web,5efa3ba8211b34.15856301,104,1380,2771,0,0,how much cod is in each calm gummy,positive,1,how much cod is in each calm gummy
2841062,6/29/2020 19:13,Web,5efa3cafb6af82.65157590,104,1380,3,0,0,Hello my daughter is 10 and currently uses hempworx 500 for autism and seizures we are looking for something stronger and CW was recommended,positive,1,Hello my daughter is 10 and currently uses hempworx 500 for autism and seizures we are looking for something stronger and CW was recommended
2882516,7/2/2020 19:24,Web,5efa3f5d7b26e1.27086700,104,1380,2334,0,0,I am looking for a CBD oil that has a 10 CBD: 1THC ratio?,positive,1,I am looking for a CBD oil that has a 10 CBD: 1THC ratio?
2842130,6/29/2020 20:42,Web,5efa4c82c5e289.09909962,104,1422,-1,0,0,i want to purchase 60 recovery gummies and 60 calm dummies.,positive,1,i want to purchase 60 recovery gummies and 60 calm dummies.
2842017,6/29/2020 20:31,Web,5efa4ecede1df2.76621414,238,3103,-1,0,0,Michele,positive,1,Michele
2886819,7/2/2020 23:27,Web,5efa533f1d2b86.28296070,104,1380,2311,0,0,I typed the code Sparkler20 for 20% discount and it isn't showing up,negative,0,I typed the code Sparkler20 for 20% discount and it isn't showing up
2842873,6/29/2020 21:53,Web,5efa5f5c9d1728.21006450,104,1380,2822,0,0,how the helll do i make an order - i have been tyring for 15min!,Negative,0,how the helll do i make an order - i have been tyring for 15min!
2842764,6/29/2020 21:43,Web,5efa5f5e899b18.59182014,104,1380,2273,0,0,Hello! I would like a starter/sample box for my dog Lola - she is a 7 lb rescue chihuahua,positive,1,Hello! I would like a starter/sample box for my dog Lola - she is a 7 lb rescue chihuahua
2842904,6/29/2020 21:55,Web,5efa612834a9c5.48473676,104,1380,46,0,0,What is the best product for external use for arthritis pain?,positive,1,What is the best product for external use for arthritis pain?
2944566,7/8/2020 16:53,Web,5efa633b1987f9.55363909,104,1422,-1,0,0,cancel an order that auto shipped,positive,1,"cancel an order that auto shipped, I have not received a call back or any response to my emails or chats"
2967645,7/10/2020 17:17,Web,5efa633b1987f9.55363909,104,1380,46,0,0,I have not received a call back or any response to my emails or chats,negative,0,I have not received a call back or any response to my emails or chats
2843411,6/29/2020 22:43,Web,5efa6e4c226d60.35449556,104,1422,-1,0,0,no phone call required,positive,1,no phone call required
2846102,6/30/2020 3:57,Web,5efa6e91666174.71482733,104,1380,2354,0,0,I'm trying to order the CBD Isolate but I can find the option to add to my cart,negative,0,I'm trying to order the CBD Isolate but I can find the option to add to my cart
2843823,6/29/2020 23:17,Web,5efa730b4f7ad3.34034318,104,1380,19,0,2,Your website is not working correctly.,Negative,0,Your website is not working correctly.
2847577,6/30/2020 12:13,Web,5efa7aa8dd7ea3.30086549,104,1380,1186,0,0,Why is ground shipping the only shipping available,positive,1,Why is ground shipping the only shipping available
2844059,6/29/2020 23:43,Web,5efa7afb755b60.78705402,104,1380,2235,0,0,When will the 60count return,positive,1,When will the 60count return
2950657,7/9/2020 0:05,Web,5efa7da9ac57e1.29045858,104,1380,2311,0,0,Need discount applied to second order,positive,1,Need discount applied to second order
2844322,6/30/2020 0:17,Web,5efa834ee9e2a7.70566500,19,142,3,0,0,"Hey- where is the State ""DC"" in your State/Province list?",positive,1,"Hey- where is the State ""DC"" in your State/Province list?"
2844683,6/30/2020 0:50,Web,5efa8985cbb7f6.16366716,104,1380,2313,0,0,i wish i could use paypal or apple pay. i don't know where my card is right now so i can't buy,negative,0,i wish i could use paypal or apple pay. i don't know where my card is right now so i can't buy
2844963,6/30/2020 1:19,Web,5efa92e762d3a2.30806786,104,1380,60,1,3,M mlm,negative,0,M mlm
2845377,6/30/2020 2:17,Web,5efa9ac8df3cc2.03381835,104,1380,2271,0,0,"Hi, im tring to order the CBD oil 60mg and website will not allow me to choose size or flavor. Ive refreshed paged. Logged out/in nothing works !",negative,0,"Hi, im tring to order the CBD oil 60mg and website will not allow me to choose size or flavor. Ive refreshed paged. Logged out/in nothing works !, Are their other sizes ? Prices please ?"
2845392,6/30/2020 2:19,Web,5efa9ac8df3cc2.03381835,104,1380,60,1,1,Are their other sizes ? Prices please ?,positive,1,Are their other sizes ? Prices please ?
2845602,6/30/2020 2:43,Web,5efaa2d77e9975.40318091,104,1380,60,1,1,do not bother,negative,0,do not bother
2848023,6/30/2020 13:19,Web,5efaa84ddcfea6.46853207,104,1380,2330,0,0,How can I communicate with an actual person?,Negative,0,How can I communicate with an actual person?
2880532,7/2/2020 17:48,Web,5efaae807e0455.56222066,104,1380,2235,0,0,can i receive the return label,negative,0,"can i receive the return label, Voytech"
2880465,7/2/2020 17:46,Web,5efaae807e0455.56222066,104,1422,-1,0,0,Voytech,positive,1,Voytech
2846127,6/30/2020 4:00,Web,5efab3dace75d9.62884031,19,436,-1,0,0,(915) 545-3130,positive,1,(915) 545-3130
2846005,6/30/2020 3:44,Web,5efab4f10bfc14.85118530,104,1380,60,1,5,. .,negative,0,". ., .., MN"
2846010,6/30/2020 3:44,Web,5efab4f10bfc14.85118530,104,1380,60,1,11,..,negative,0,".., MN"
2846007,6/30/2020 3:44,Web,5efab4f10bfc14.85118530,104,1380,60,1,5,MN,negative,0,MN
2855763,7/1/2020 1:50,Web,5efabc09d8f492.57313660,104,1380,3,0,0,Hi there. I am trying to use the friends and family code before it expires tomorrow. It doesn't seem to be working. SPRINGFRIEND60.,negative,0,Hi there. I am trying to use the friends and family code before it expires tomorrow. It doesn't seem to be working. SPRINGFRIEND60.
2910899,7/5/2020 18:52,Web,5efabe47a3cc09.38659685,104,1380,60,1,1,That response is irrelevant to my question,negative,0,"That response is irrelevant to my question, About 10 days ago I sent you a message asked about pain management"
2910882,7/5/2020 18:51,Web,5efabe47a3cc09.38659685,104,1422,-1,0,0,About 10 days ago I sent you a message asked about pain management,negative,0,About 10 days ago I sent you a message asked about pain management
3103786,7/23/2020 19:36,Web,5efac80fcceb98.15416735,104,1380,60,1,9,is there a number to call,negative,0,"is there a number to call, how many servings in a bottle"
2857511,7/1/2020 6:55,Web,5efac80fcceb98.15416735,104,1380,2266,0,2,how many servings in a bottle,positive,1,how many servings in a bottle
2846661,6/30/2020 6:29,Web,5efad6ef1f2895.06097118,104,1422,-1,0,0,Jessica,positive,1,Jessica
2846710,6/30/2020 6:33,Web,5efadab0090478.42566529,104,1422,-1,0,0,"I can't seem to add any orders to my cart. Either the button is somewhere I simply can't find it or it's hidden on my browser. Using newest chrome, on my iPhone X",negative,0,"I can't seem to add any orders to my cart. Either the button is somewhere I simply can't find it or it's hidden on my browser. Using newest chrome, on my iPhone X"
2846728,6/30/2020 6:35,Web,5efadbb7eab156.03430508,104,1380,2436,0,0,Ok Thank you!,positive,1,Ok Thank you!
2847772,6/30/2020 12:45,Web,5efb33af8082e1.56513554,104,1380,2341,0,0,"I'm looking for gummies, specifically for seizures",positive,1,"I'm looking for gummies, specifically for seizures"
2848205,6/30/2020 13:46,Web,5efb3e78b27277.57329314,104,1380,2330,0,2,Can I talk to a person?,negative,0,Can I talk to a person?
2917660,7/6/2020 14:22,Web,5efb453a5ca7b4.75460551,104,1380,2436,0,0,"Ok ,thanks",positive,1,"Ok ,thanks"
2848476,6/30/2020 14:12,Web,5efb462aa63193.58716941,225,2852,3780,0,0,My membership number is not working,negative,0,My membership number is not working
2848787,6/30/2020 14:42,Web,5efb4f09df4407.38478593,19,142,844,0,0,Help,negative,0,Help
2967709,7/10/2020 17:22,Web,5efb58117e8b33.08860876,104,1380,2434,0,0,How do I use my rewards? Im trying to checkout but I dont see how to use my $60 reward? thanks.,negative,0,How do I use my rewards? Im trying to checkout but I dont see how to use my $60 reward? thanks.
2852714,6/30/2020 20:12,Web,5efb58fcb02853.00197833,104,1380,60,1,1,you syill did not explain difference between 100ml and 30ml.,negative,0,"you syill did not explain difference between 100ml and 30ml., For my back pain due to my old age and shoulder pain from torn rotator cuff"
2850336,6/30/2020 16:52,Web,5efb58fcb02853.00197833,104,1380,2427,0,0,For my back pain due to my old age and shoulder pain from torn rotator cuff,positive,1,For my back pain due to my old age and shoulder pain from torn rotator cuff
2849246,6/30/2020 15:33,Web,5efb5ac5c4e543.79680520,23,271,980,0,0,I am attending a wedding in Idaho Springs in October and am looking for nearby lodging. Is you community close enough to commute back and forth?,positive,1,I am attending a wedding in Idaho Springs in October and am looking for nearby lodging. Is you community close enough to commute back and forth?
2849683,6/30/2020 16:02,Web,5efb5af8ac17c7.93810007,104,1380,60,1,1,why can't I checkout?,negative,0,why can't I checkout?
2849347,6/30/2020 15:39,Web,5efb5c6ddefe07.54797711,104,1380,2822,0,0,I placed an order on June 10 and have not received the order or any shipping information,negative,0,I placed an order on June 10 and have not received the order or any shipping information
